customer_id	cohort_month	activity_month	month_number	order_count	revenue
16448	2010-08-01	2011-05-01	9	1	182.99
16477	2010-08-01	2011-05-01	9	1	376.30
16919	2010-08-01	2011-05-01	9	3	580.29
17384	2010-08-01	2011-05-01	9	1	227.65
17615	2010-08-01	2011-05-01	9	2	272.30
17975	2010-08-01	2011-05-01	9	1	147.48
18048	2010-08-01	2011-05-01	9	2	172.29
18227	2010-08-01	2011-05-01	9	1	93.75
12423	2010-08-01	2011-06-01	10	1	69.92
12450	2010-08-01	2011-06-01	10	1	101.88
12676	2010-08-01	2011-06-01	10	1	81.55
12721	2010-08-01	2011-06-01	10	1	519.09
13090	2010-08-01	2011-06-01	10	1	832.02
13617	2010-08-01	2011-06-01	10	1	131.11
13717	2010-08-01	2011-06-01	10	1	183.63
14243	2010-08-01	2011-06-01	10	1	263.09
14321	2010-08-01	2011-06-01	10	1	300.11
14700	2010-08-01	2011-06-01	10	1	819.55
14913	2010-08-01	2011-06-01	10	1	301.32
15271	2010-08-01	2011-06-01	10	2	320.84
15764	2010-08-01	2011-06-01	10	2	573.59
15855	2010-08-01	2011-06-01	10	1	132.18
16033	2010-08-01	2011-06-01	10	1	626.41
16235	2010-08-01	2011-06-01	10	1	320.83
16316	2010-08-01	2011-06-01	10	1	363.78
16880	2010-08-01	2011-06-01	10	3	421.06
16919	2010-08-01	2011-06-01	10	1	321.16
17299	2010-08-01	2011-06-01	10	1	151.63
17585	2010-08-01	2011-06-01	10	1	280.74
12450	2010-08-01	2011-07-01	11	1	96.00
13090	2010-08-01	2011-07-01	11	1	968.40
14053	2010-08-01	2011-07-01	11	1	154.25
14243	2010-08-01	2011-07-01	11	1	214.62
14342	2010-08-01	2011-07-01	11	1	110.14
14499	2010-08-01	2011-07-01	11	1	244.94
14722	2010-08-01	2011-07-01	11	1	180.42
14885	2010-08-01	2011-07-01	11	1	765.32
15506	2010-08-01	2011-07-01	11	1	208.77
15587	2010-08-01	2011-07-01	11	1	111.96
15855	2010-08-01	2011-07-01	11	1	237.55
16033	2010-08-01	2011-07-01	11	2	655.39
16316	2010-08-01	2011-07-01	11	1	19.92
16477	2010-08-01	2011-07-01	11	1	446.75
16880	2010-08-01	2011-07-01	11	1	261.54
16919	2010-08-01	2011-07-01	11	1	215.74
17126	2010-08-01	2011-07-01	11	3	487.78
17649	2010-08-01	2011-07-01	11	1	868.49
17975	2010-08-01	2011-07-01	11	3	625.47
12423	2010-08-01	2011-08-01	12	1	153.98
12676	2010-08-01	2011-08-01	12	1	129.10
12865	2010-08-01	2011-08-01	12	1	981.38
13140	2010-08-01	2011-08-01	12	2	264.21
13320	2010-08-01	2011-08-01	12	1	472.54
13617	2010-08-01	2011-08-01	12	1	234.59
13717	2010-08-01	2011-08-01	12	1	201.77
14053	2010-08-01	2011-08-01	12	1	106.00
14321	2010-08-01	2011-08-01	12	1	273.72
14565	2010-08-01	2011-08-01	12	1	682.77
15074	2010-08-01	2011-08-01	12	1	735.67
15110	2010-08-01	2011-08-01	12	1	206.90
15271	2010-08-01	2011-08-01	12	2	311.85
15683	2010-08-01	2011-08-01	12	1	193.75
15764	2010-08-01	2011-08-01	12	2	1582.10
16033	2010-08-01	2011-08-01	12	2	1317.38
16638	2010-08-01	2011-08-01	12	2	218.27
16880	2010-08-01	2011-08-01	12	1	158.41
17248	2010-08-01	2011-08-01	12	1	318.65
17299	2010-08-01	2011-08-01	12	1	116.56
17585	2010-08-01	2011-08-01	12	1	314.41
17615	2010-08-01	2011-08-01	12	1	57.30
17975	2010-08-01	2011-08-01	12	1	544.81
18079	2010-08-01	2011-08-01	12	1	593.35
12433	2010-08-01	2011-09-01	13	1	2608.11
12458	2010-08-01	2011-09-01	13	1	425.48
12676	2010-08-01	2011-09-01	13	1	111.68
12721	2010-08-01	2011-09-01	13	1	324.90
12851	2010-08-01	2011-09-01	13	1	131.81
13045	2010-08-01	2011-09-01	13	1	305.28
13155	2010-08-01	2011-09-01	13	1	313.30
13320	2010-08-01	2011-09-01	13	1	551.05
13548	2010-08-01	2011-09-01	13	1	397.15
13884	2010-08-01	2011-09-01	13	1	344.25
14243	2010-08-01	2011-09-01	13	1	315.17
14321	2010-08-01	2011-09-01	13	1	329.94
14482	2010-08-01	2011-09-01	13	1	227.85
14565	2010-08-01	2011-09-01	13	1	538.80
15050	2010-08-01	2011-09-01	13	2	1278.78
15154	2010-08-01	2011-09-01	13	1	254.28
15271	2010-08-01	2011-09-01	13	1	224.28
15322	2010-08-01	2011-09-01	13	1	679.68
15587	2010-08-01	2011-09-01	13	1	344.88
15652	2010-08-01	2011-09-01	13	1	337.74
15764	2010-08-01	2011-09-01	13	1	3.35
16033	2010-08-01	2011-09-01	13	1	954.51
16468	2010-08-01	2011-09-01	13	1	74.90
16638	2010-08-01	2011-09-01	13	1	121.23
16880	2010-08-01	2011-09-01	13	1	252.11
17299	2010-08-01	2011-09-01	13	1	297.36
17513	2010-08-01	2011-09-01	13	1	513.20
17894	2010-08-01	2011-09-01	13	2	251.96
12433	2010-08-01	2011-10-01	14	1	1498.66
12519	2010-08-01	2011-10-01	14	1	276.84
13090	2010-08-01	2011-10-01	14	2	1233.97
13594	2010-08-01	2011-10-01	14	1	396.97
13617	2010-08-01	2011-10-01	14	1	178.48
13717	2010-08-01	2011-10-01	14	1	301.54
14001	2010-08-01	2011-10-01	14	1	733.94
14229	2010-08-01	2011-10-01	14	1	785.07
14379	2010-08-01	2011-10-01	14	1	237.12
14482	2010-08-01	2011-10-01	14	1	613.98
14550	2010-08-01	2011-10-01	14	1	340.79
14631	2010-08-01	2011-10-01	14	1	376.90
15110	2010-08-01	2011-10-01	14	1	303.85
15271	2010-08-01	2011-10-01	14	2	433.95
15506	2010-08-01	2011-10-01	14	1	298.46
15587	2010-08-01	2011-10-01	14	1	111.96
15837	2010-08-01	2011-10-01	14	1	391.98
16033	2010-08-01	2011-10-01	14	1	366.30
16235	2010-08-01	2011-10-01	14	1	192.02
16316	2010-08-01	2011-10-01	14	1	726.10
16345	2010-08-01	2011-10-01	14	1	565.46
16440	2010-08-01	2011-10-01	14	2	1536.37
16477	2010-08-01	2011-10-01	14	1	495.20
16770	2010-08-01	2011-10-01	14	1	107.72
17975	2010-08-01	2011-10-01	14	1	285.19
18079	2010-08-01	2011-10-01	14	2	1406.97
18154	2010-08-01	2011-10-01	14	1	220.49
18277	2010-08-01	2011-10-01	14	1	110.38
12433	2010-08-01	2011-11-01	15	1	2843.29
12676	2010-08-01	2011-11-01	15	1	141.66
12721	2010-08-01	2011-11-01	15	1	560.32
12865	2010-08-01	2011-11-01	15	1	586.85
13090	2010-08-01	2011-11-01	15	2	2409.45
13155	2010-08-01	2011-11-01	15	1	89.26
13717	2010-08-01	2011-11-01	15	1	187.48
14075	2010-08-01	2011-11-01	15	1	317.56
14243	2010-08-01	2011-11-01	15	1	175.40
14321	2010-08-01	2011-11-01	15	1	300.16
14342	2010-08-01	2011-11-01	15	2	248.82
14482	2010-08-01	2011-11-01	15	3	942.88
14499	2010-08-01	2011-11-01	15	1	440.63
14544	2010-08-01	2011-11-01	15	1	902.53
14550	2010-08-01	2011-11-01	15	1	416.58
14700	2010-08-01	2011-11-01	15	1	654.00
14794	2010-08-01	2011-11-01	15	2	435.51
14913	2010-08-01	2011-11-01	15	1	310.28
15050	2010-08-01	2011-11-01	15	1	458.91
15110	2010-08-01	2011-11-01	15	1	315.70
15271	2010-08-01	2011-11-01	15	2	274.73
15506	2010-08-01	2011-11-01	15	1	464.85
16033	2010-08-01	2011-11-01	15	1	1171.59
16043	2010-08-01	2011-11-01	15	1	97.50
16221	2010-08-01	2011-11-01	15	1	545.49
16440	2010-08-01	2011-11-01	15	1	856.41
16638	2010-08-01	2011-11-01	15	1	129.78
16880	2010-08-01	2011-11-01	15	1	398.31
17299	2010-08-01	2011-11-01	15	1	91.06
17384	2010-08-01	2011-11-01	15	1	108.75
17430	2010-08-01	2011-11-01	15	1	153.16
17975	2010-08-01	2011-11-01	15	1	247.62
12423	2010-08-01	2011-12-01	16	1	193.64
12433	2010-08-01	2011-12-01	16	2	2638.69
13090	2010-08-01	2011-12-01	16	1	355.38
13884	2010-08-01	2011-12-01	16	1	247.10
14075	2010-08-01	2011-12-01	16	1	316.78
14219	2010-08-01	2011-12-01	16	1	89.94
14243	2010-08-01	2011-12-01	16	1	107.42
14794	2010-08-01	2011-12-01	16	1	204.86
15271	2010-08-01	2011-12-01	16	1	192.08
16033	2010-08-01	2011-12-01	16	1	421.87
16440	2010-08-01	2011-12-01	16	1	975.43
18154	2010-08-01	2011-12-01	16	1	178.70
12348	2010-09-01	2010-09-01	0	1	221.16
12414	2010-09-01	2010-09-01	0	1	90.00
12425	2010-09-01	2010-09-01	0	1	964.21
12449	2010-09-01	2010-09-01	0	1	678.60
12457	2010-09-01	2010-09-01	0	1	512.68
12460	2010-09-01	2010-09-01	0	1	296.65
12543	2010-09-01	2010-09-01	0	1	840.25
12554	2010-09-01	2010-09-01	0	1	384.50
12562	2010-09-01	2010-09-01	0	1	390.00
12578	2010-09-01	2010-09-01	0	1	899.86
12605	2010-09-01	2010-09-01	0	1	220.99
12635	2010-09-01	2010-09-01	0	1	659.33
12661	2010-09-01	2010-09-01	0	1	162.00
12751	2010-09-01	2010-09-01	0	1	268.27
12760	2010-09-01	2010-09-01	0	1	317.80
12761	2010-09-01	2010-09-01	0	1	712.95
12768	2010-09-01	2010-09-01	0	1	168.69
12770	2010-09-01	2010-09-01	0	1	1895.00
12777	2010-09-01	2010-09-01	0	1	519.45
12808	2010-09-01	2010-09-01	0	2	293.05
12819	2010-09-01	2010-09-01	0	1	540.52
12831	2010-09-01	2010-09-01	0	2	236.06
12850	2010-09-01	2010-09-01	0	1	330.00
12859	2010-09-01	2010-09-01	0	1	575.10
12871	2010-09-01	2010-09-01	0	1	363.38
12946	2010-09-01	2010-09-01	0	1	324.45
12964	2010-09-01	2010-09-01	0	1	132.24
13005	2010-09-01	2010-09-01	0	1	229.73
13032	2010-09-01	2010-09-01	0	5	734.30
13046	2010-09-01	2010-09-01	0	1	319.94
13067	2010-09-01	2010-09-01	0	1	251.40
13073	2010-09-01	2010-09-01	0	1	302.88
13076	2010-09-01	2010-09-01	0	1	135.40
13105	2010-09-01	2010-09-01	0	1	72.00
13108	2010-09-01	2010-09-01	0	1	398.40
13118	2010-09-01	2010-09-01	0	1	221.37
13133	2010-09-01	2010-09-01	0	1	90.65
13139	2010-09-01	2010-09-01	0	1	3138.04
13205	2010-09-01	2010-09-01	0	1	2803.20
13257	2010-09-01	2010-09-01	0	1	149.75
13264	2010-09-01	2010-09-01	0	1	722.56
13281	2010-09-01	2010-09-01	0	1	350.85
13312	2010-09-01	2010-09-01	0	1	124.75
13374	2010-09-01	2010-09-01	0	1	299.60
13375	2010-09-01	2010-09-01	0	1	1013.58
13386	2010-09-01	2010-09-01	0	1	313.70
13398	2010-09-01	2010-09-01	0	1	213.00
13424	2010-09-01	2010-09-01	0	1	572.77
13440	2010-09-01	2010-09-01	0	2	1270.50
13506	2010-09-01	2010-09-01	0	1	427.32
13519	2010-09-01	2010-09-01	0	1	220.46
13537	2010-09-01	2010-09-01	0	1	415.85
13554	2010-09-01	2010-09-01	0	2	541.73
13556	2010-09-01	2010-09-01	0	1	107.22
13639	2010-09-01	2010-09-01	0	1	312.93
13683	2010-09-01	2010-09-01	0	1	258.60
13687	2010-09-01	2010-09-01	0	1	11880.84
13689	2010-09-01	2010-09-01	0	1	349.50
13701	2010-09-01	2010-09-01	0	1	161.00
13702	2010-09-01	2010-09-01	0	1	135.18
13754	2010-09-01	2010-09-01	0	1	164.45
13763	2010-09-01	2010-09-01	0	1	3196.48
13784	2010-09-01	2010-09-01	0	2	399.29
13785	2010-09-01	2010-09-01	0	2	311.99
13804	2010-09-01	2010-09-01	0	2	572.73
13809	2010-09-01	2010-09-01	0	1	127.05
13927	2010-09-01	2010-09-01	0	1	359.27
13962	2010-09-01	2010-09-01	0	1	193.25
13966	2010-09-01	2010-09-01	0	1	384.26
13970	2010-09-01	2010-09-01	0	1	288.55
13992	2010-09-01	2010-09-01	0	1	75.90
14004	2010-09-01	2010-09-01	0	2	841.15
14009	2010-09-01	2010-09-01	0	1	404.30
14086	2010-09-01	2010-09-01	0	1	39.95
14094	2010-09-01	2010-09-01	0	1	311.77
14126	2010-09-01	2010-09-01	0	1	466.33
14163	2010-09-01	2010-09-01	0	1	148.71
14169	2010-09-01	2010-09-01	0	1	467.91
14212	2010-09-01	2010-09-01	0	1	1119.66
14226	2010-09-01	2010-09-01	0	1	770.34
14231	2010-09-01	2010-09-01	0	1	309.91
14269	2010-09-01	2010-09-01	0	1	295.73
14318	2010-09-01	2010-09-01	0	1	158.02
14363	2010-09-01	2010-09-01	0	1	78.15
14381	2010-09-01	2010-09-01	0	1	423.26
14410	2010-09-01	2010-09-01	0	1	453.23
14444	2010-09-01	2010-09-01	0	1	120.44
14445	2010-09-01	2010-09-01	0	1	221.65
14449	2010-09-01	2010-09-01	0	1	252.86
14510	2010-09-01	2010-09-01	0	2	474.10
14568	2010-09-01	2010-09-01	0	1	919.70
14570	2010-09-01	2010-09-01	0	1	295.19
14597	2010-09-01	2010-09-01	0	1	100.50
14635	2010-09-01	2010-09-01	0	1	215.22
14657	2010-09-01	2010-09-01	0	1	222.25
14668	2010-09-01	2010-09-01	0	1	111.63
14688	2010-09-01	2010-09-01	0	4	737.88
14708	2010-09-01	2010-09-01	0	1	305.41
14716	2010-09-01	2010-09-01	0	1	235.77
14742	2010-09-01	2010-09-01	0	1	579.85
14753	2010-09-01	2010-09-01	0	1	306.36
14761	2010-09-01	2010-09-01	0	1	192.02
14776	2010-09-01	2010-09-01	0	1	287.70
14800	2010-09-01	2010-09-01	0	1	455.30
14806	2010-09-01	2010-09-01	0	1	110.04
14829	2010-09-01	2010-09-01	0	1	345.90
14843	2010-09-01	2010-09-01	0	1	211.80
14866	2010-09-01	2010-09-01	0	1	2487.20
14875	2010-09-01	2010-09-01	0	1	1397.08
14891	2010-09-01	2010-09-01	0	1	201.00
14908	2010-09-01	2010-09-01	0	1	104.10
14933	2010-09-01	2010-09-01	0	4	1770.00
14934	2010-09-01	2010-09-01	0	2	980.33
14953	2010-09-01	2010-09-01	0	1	269.63
14968	2010-09-01	2010-09-01	0	1	349.90
14992	2010-09-01	2010-09-01	0	1	210.50
15006	2010-09-01	2010-09-01	0	1	277.40
15026	2010-09-01	2010-09-01	0	1	370.94
15041	2010-09-01	2010-09-01	0	1	109.05
15092	2010-09-01	2010-09-01	0	1	318.65
15107	2010-09-01	2010-09-01	0	2	381.55
15140	2010-09-01	2010-09-01	0	1	889.44
15243	2010-09-01	2010-09-01	0	1	610.60
15301	2010-09-01	2010-09-01	0	2	785.26
15341	2010-09-01	2010-09-01	0	1	382.20
15347	2010-09-01	2010-09-01	0	1	555.85
15406	2010-09-01	2010-09-01	0	2	465.16
15424	2010-09-01	2010-09-01	0	1	214.44
15462	2010-09-01	2010-09-01	0	1	502.45
15469	2010-09-01	2010-09-01	0	1	335.70
15473	2010-09-01	2010-09-01	0	1	274.80
15476	2010-09-01	2010-09-01	0	1	837.43
15519	2010-09-01	2010-09-01	0	1	147.11
15535	2010-09-01	2010-09-01	0	1	215.03
15543	2010-09-01	2010-09-01	0	1	114.40
15574	2010-09-01	2010-09-01	0	1	144.67
15599	2010-09-01	2010-09-01	0	1	488.32
15616	2010-09-01	2010-09-01	0	1	317.11
15677	2010-09-01	2010-09-01	0	1	340.65
15685	2010-09-01	2010-09-01	0	1	55.98
15728	2010-09-01	2010-09-01	0	1	247.60
15736	2010-09-01	2010-09-01	0	2	1767.12
15748	2010-09-01	2010-09-01	0	2	465.45
15752	2010-09-01	2010-09-01	0	1	604.53
15761	2010-09-01	2010-09-01	0	1	143.05
15870	2010-09-01	2010-09-01	0	2	367.74
15871	2010-09-01	2010-09-01	0	1	33.10
15876	2010-09-01	2010-09-01	0	1	730.80
15906	2010-09-01	2010-09-01	0	1	110.65
15960	2010-09-01	2010-09-01	0	1	160.90
15962	2010-09-01	2010-09-01	0	1	289.48
15966	2010-09-01	2010-09-01	0	1	426.53
15992	2010-09-01	2010-09-01	0	1	320.75
16005	2010-09-01	2010-09-01	0	1	250.20
16042	2010-09-01	2010-09-01	0	1	644.15
16044	2010-09-01	2010-09-01	0	1	340.84
16065	2010-09-01	2010-09-01	0	1	433.73
16080	2010-09-01	2010-09-01	0	1	306.65
16095	2010-09-01	2010-09-01	0	1	447.05
16100	2010-09-01	2010-09-01	0	1	582.64
16140	2010-09-01	2010-09-01	0	1	708.28
16146	2010-09-01	2010-09-01	0	1	212.25
16148	2010-09-01	2010-09-01	0	1	310.30
16198	2010-09-01	2010-09-01	0	1	629.36
16211	2010-09-01	2010-09-01	0	1	243.57
16214	2010-09-01	2010-09-01	0	1	975.50
16237	2010-09-01	2010-09-01	0	1	136.65
16239	2010-09-01	2010-09-01	0	1	262.60
16261	2010-09-01	2010-09-01	0	1	151.69
16264	2010-09-01	2010-09-01	0	2	823.53
16269	2010-09-01	2010-09-01	0	1	717.57
16289	2010-09-01	2010-09-01	0	1	136.31
16298	2010-09-01	2010-09-01	0	1	183.60
16362	2010-09-01	2010-09-01	0	1	212.17
16368	2010-09-01	2010-09-01	0	1	141.53
16371	2010-09-01	2010-09-01	0	1	157.20
16465	2010-09-01	2010-09-01	0	1	456.64
16489	2010-09-01	2010-09-01	0	1	110.65
16490	2010-09-01	2010-09-01	0	1	205.41
16522	2010-09-01	2010-09-01	0	2	433.36
16531	2010-09-01	2010-09-01	0	1	389.81
16546	2010-09-01	2010-09-01	0	1	2344.70
16589	2010-09-01	2010-09-01	0	1	153.12
16646	2010-09-01	2010-09-01	0	1	678.80
16690	2010-09-01	2010-09-01	0	1	45.80
16692	2010-09-01	2010-09-01	0	1	571.20
16775	2010-09-01	2010-09-01	0	1	108.15
16783	2010-09-01	2010-09-01	0	1	391.95
16799	2010-09-01	2010-09-01	0	1	240.49
16832	2010-09-01	2010-09-01	0	1	111.00
16856	2010-09-01	2010-09-01	0	1	183.78
16857	2010-09-01	2010-09-01	0	1	352.80
16872	2010-09-01	2010-09-01	0	2	337.96
16886	2010-09-01	2010-09-01	0	1	134.00
16958	2010-09-01	2010-09-01	0	1	778.49
16972	2010-09-01	2010-09-01	0	1	276.95
16979	2010-09-01	2010-09-01	0	1	305.65
16983	2010-09-01	2010-09-01	0	1	169.62
16998	2010-09-01	2010-09-01	0	1	107.00
17007	2010-09-01	2010-09-01	0	1	230.17
17055	2010-09-01	2010-09-01	0	1	232.85
17062	2010-09-01	2010-09-01	0	1	183.97
17134	2010-09-01	2010-09-01	0	1	212.10
17149	2010-09-01	2010-09-01	0	1	143.10
17161	2010-09-01	2010-09-01	0	1	856.01
17167	2010-09-01	2010-09-01	0	1	257.69
17215	2010-09-01	2010-09-01	0	1	186.15
17255	2010-09-01	2010-09-01	0	1	370.65
17257	2010-09-01	2010-09-01	0	2	189.78
17280	2010-09-01	2010-09-01	0	1	118.86
17308	2010-09-01	2010-09-01	0	1	3845.04
17315	2010-09-01	2010-09-01	0	1	752.73
17366	2010-09-01	2010-09-01	0	1	483.49
17369	2010-09-01	2010-09-01	0	1	979.20
17383	2010-09-01	2010-09-01	0	1	110.70
17392	2010-09-01	2010-09-01	0	1	168.65
17396	2010-09-01	2010-09-01	0	1	263.40
17403	2010-09-01	2010-09-01	0	1	118.95
17450	2010-09-01	2010-09-01	0	3	39841.38
17456	2010-09-01	2010-09-01	0	1	725.70
17473	2010-09-01	2010-09-01	0	1	298.10
17480	2010-09-01	2010-09-01	0	1	370.41
17524	2010-09-01	2010-09-01	0	2	394.14
17567	2010-09-01	2010-09-01	0	1	506.60
17616	2010-09-01	2010-09-01	0	1	163.20
17728	2010-09-01	2010-09-01	0	1	990.20
17743	2010-09-01	2010-09-01	0	1	229.20
17762	2010-09-01	2010-09-01	0	1	129.75
17765	2010-09-01	2010-09-01	0	1	156.37
17811	2010-09-01	2010-09-01	0	2	383.98
17834	2010-09-01	2010-09-01	0	1	412.68
17840	2010-09-01	2010-09-01	0	1	175.90
17919	2010-09-01	2010-09-01	0	1	536.28
18089	2010-09-01	2010-09-01	0	1	428.45
18107	2010-09-01	2010-09-01	0	1	165.88
18136	2010-09-01	2010-09-01	0	1	682.78
18182	2010-09-01	2010-09-01	0	1	291.13
18193	2010-09-01	2010-09-01	0	1	684.15
18255	2010-09-01	2010-09-01	0	1	199.85
12605	2010-09-01	2010-10-01	1	1	499.92
13005	2010-09-01	2010-10-01	1	1	256.25
13032	2010-09-01	2010-10-01	1	1	511.55
13067	2010-09-01	2010-10-01	1	1	141.65
13073	2010-09-01	2010-10-01	1	1	115.20
13118	2010-09-01	2010-10-01	1	1	410.15
13374	2010-09-01	2010-10-01	1	1	123.20
13386	2010-09-01	2010-10-01	1	1	521.76
13440	2010-09-01	2010-10-01	1	5	24.75
13506	2010-09-01	2010-10-01	1	1	230.49
13537	2010-09-01	2010-10-01	1	1	302.00
13554	2010-09-01	2010-10-01	1	3	554.63
13556	2010-09-01	2010-10-01	1	1	93.60
13763	2010-09-01	2010-10-01	1	1	306.00
13784	2010-09-01	2010-10-01	1	1	48.15
13785	2010-09-01	2010-10-01	1	2	230.50
14169	2010-09-01	2010-10-01	1	1	145.20
14449	2010-09-01	2010-10-01	1	2	351.48
14657	2010-09-01	2010-10-01	1	1	379.72
14688	2010-09-01	2010-10-01	1	2	521.78
14708	2010-09-01	2010-10-01	1	1	361.44
14776	2010-09-01	2010-10-01	1	2	579.12
14800	2010-09-01	2010-10-01	1	3	1279.61
14866	2010-09-01	2010-10-01	1	5	3859.44
14891	2010-09-01	2010-10-01	1	1	351.35
14953	2010-09-01	2010-10-01	1	2	413.52
15301	2010-09-01	2010-10-01	1	1	491.71
15535	2010-09-01	2010-10-01	1	1	326.44
15574	2010-09-01	2010-10-01	1	1	281.13
15677	2010-09-01	2010-10-01	1	1	307.75
15876	2010-09-01	2010-10-01	1	1	718.34
15906	2010-09-01	2010-10-01	1	1	296.65
16005	2010-09-01	2010-10-01	1	2	681.14
16065	2010-09-01	2010-10-01	1	4	953.65
16211	2010-09-01	2010-10-01	1	1	300.00
16239	2010-09-01	2010-10-01	1	2	317.60
16298	2010-09-01	2010-10-01	1	2	166.45
16465	2010-09-01	2010-10-01	1	1	289.60
16531	2010-09-01	2010-10-01	1	1	338.04
16692	2010-09-01	2010-10-01	1	1	67.50
16775	2010-09-01	2010-10-01	1	2	520.20
16799	2010-09-01	2010-10-01	1	1	212.29
16832	2010-09-01	2010-10-01	1	1	107.46
16856	2010-09-01	2010-10-01	1	1	139.31
16872	2010-09-01	2010-10-01	1	1	195.15
16979	2010-09-01	2010-10-01	1	1	354.54
16983	2010-09-01	2010-10-01	1	1	316.86
17167	2010-09-01	2010-10-01	1	1	309.05
17366	2010-09-01	2010-10-01	1	1	593.75
17396	2010-09-01	2010-10-01	1	5	815.40
17450	2010-09-01	2010-10-01	1	2	10552.08
17473	2010-09-01	2010-10-01	1	1	308.90
17728	2010-09-01	2010-10-01	1	1	372.55
17834	2010-09-01	2010-10-01	1	1	276.99
18136	2010-09-01	2010-10-01	1	1	164.25
12562	2010-09-01	2010-11-01	2	1	651.18
12578	2010-09-01	2010-11-01	2	1	724.08
12605	2010-09-01	2010-11-01	2	1	404.04
12635	2010-09-01	2010-11-01	2	1	455.90
13032	2010-09-01	2010-11-01	2	1	559.93
13118	2010-09-01	2010-11-01	2	2	586.08
13506	2010-09-01	2010-11-01	2	1	221.75
13554	2010-09-01	2010-11-01	2	2	532.99
13809	2010-09-01	2010-11-01	2	1	397.60
13970	2010-09-01	2010-11-01	2	1	558.00
13992	2010-09-01	2010-11-01	2	1	66.80
14004	2010-09-01	2010-11-01	2	2	834.66
14363	2010-09-01	2010-11-01	2	1	149.32
14410	2010-09-01	2010-11-01	2	1	1078.40
14449	2010-09-01	2010-11-01	2	1	740.82
14510	2010-09-01	2010-11-01	2	1	505.75
14597	2010-09-01	2010-11-01	2	3	1217.89
14688	2010-09-01	2010-11-01	2	1	351.66
14776	2010-09-01	2010-11-01	2	1	303.18
14800	2010-09-01	2010-11-01	2	1	1113.38
14829	2010-09-01	2010-11-01	2	2	412.42
14934	2010-09-01	2010-11-01	2	1	632.23
15026	2010-09-01	2010-11-01	2	1	208.95
15107	2010-09-01	2010-11-01	2	1	123.30
15301	2010-09-01	2010-11-01	2	2	582.75
15347	2010-09-01	2010-11-01	2	2	404.55
15476	2010-09-01	2010-11-01	2	3	1372.55
15519	2010-09-01	2010-11-01	2	1	197.50
15728	2010-09-01	2010-11-01	2	1	297.00
15752	2010-09-01	2010-11-01	2	1	693.78
15870	2010-09-01	2010-11-01	2	1	138.28
15906	2010-09-01	2010-11-01	2	1	555.20
15960	2010-09-01	2010-11-01	2	3	250.05
15992	2010-09-01	2010-11-01	2	1	533.86
16005	2010-09-01	2010-11-01	2	3	855.02
16042	2010-09-01	2010-11-01	2	2	423.70
16065	2010-09-01	2010-11-01	2	2	237.61
16080	2010-09-01	2010-11-01	2	1	78.75
16239	2010-09-01	2010-11-01	2	1	497.80
16261	2010-09-01	2010-11-01	2	1	160.93
16298	2010-09-01	2010-11-01	2	1	137.45
16489	2010-09-01	2010-11-01	2	1	193.05
16531	2010-09-01	2010-11-01	2	2	325.89
16546	2010-09-01	2010-11-01	2	2	2175.22
16690	2010-09-01	2010-11-01	2	1	81.65
16775	2010-09-01	2010-11-01	2	2	500.98
16972	2010-09-01	2010-11-01	2	1	472.05
16979	2010-09-01	2010-11-01	2	1	347.55
16983	2010-09-01	2010-11-01	2	2	1098.18
17062	2010-09-01	2010-11-01	2	1	172.45
17167	2010-09-01	2010-11-01	2	1	300.37
17255	2010-09-01	2010-11-01	2	1	119.57
17308	2010-09-01	2010-11-01	2	1	666.72
17315	2010-09-01	2010-11-01	2	4	2565.62
17811	2010-09-01	2010-11-01	2	6	1374.00
18193	2010-09-01	2010-11-01	2	1	279.44
12348	2010-09-01	2010-12-01	3	1	652.80
12808	2010-09-01	2010-12-01	3	1	101.40
13108	2010-09-01	2010-12-01	3	1	350.06
13506	2010-09-01	2010-12-01	3	1	301.12
14449	2010-09-01	2010-12-01	3	1	210.24
14688	2010-09-01	2010-12-01	3	1	444.98
14708	2010-09-01	2010-12-01	3	1	419.06
14800	2010-09-01	2010-12-01	3	2	1219.85
14829	2010-09-01	2010-12-01	3	2	385.33
14866	2010-09-01	2010-12-01	3	1	103.68
15107	2010-09-01	2010-12-01	3	2	177.05
15301	2010-09-01	2010-12-01	3	1	673.37
15347	2010-09-01	2010-12-01	3	1	201.60
15574	2010-09-01	2010-12-01	3	3	563.54
15752	2010-09-01	2010-12-01	3	1	259.65
16065	2010-09-01	2010-12-01	3	1	367.14
16140	2010-09-01	2010-12-01	3	1	124.14
16531	2010-09-01	2010-12-01	3	1	92.82
16546	2010-09-01	2010-12-01	3	1	299.40
16775	2010-09-01	2010-12-01	3	1	231.90
16983	2010-09-01	2010-12-01	3	1	163.49
17007	2010-09-01	2010-12-01	3	2	207.12
17062	2010-09-01	2010-12-01	3	3	425.65
17315	2010-09-01	2010-12-01	3	1	108.92
17392	2010-09-01	2010-12-01	3	1	265.77
17396	2010-09-01	2010-12-01	3	1	397.50
17450	2010-09-01	2010-12-01	3	2	2028.84
17456	2010-09-01	2010-12-01	3	1	249.86
17524	2010-09-01	2010-12-01	3	1	145.00
17567	2010-09-01	2010-12-01	3	1	517.95
17616	2010-09-01	2010-12-01	3	1	326.40
12348	2010-09-01	2011-01-01	4	1	187.44
12578	2010-09-01	2011-01-01	4	1	1412.66
13506	2010-09-01	2011-01-01	4	1	157.40
13754	2010-09-01	2011-01-01	4	1	156.00
