customer_id	cohort_month	lifetime_orders	lifetime_revenue	active_months
16377	2010-04-01	2	1308.48	2
13846	2010-11-01	4	1307.79	4
16282	2009-12-01	3	1307.58	3
16894	2010-06-01	3	1306.96	2
15677	2010-09-01	3	1305.63	3
14297	2011-03-01	4	1305.33	3
15813	2011-04-01	2	1303.91	2
12620	2011-05-01	3	1303.41	3
15400	2010-05-01	8	1302.30	7
16370	2011-04-01	4	1301.91	4
16574	2010-02-01	3	1301.78	3
14284	2010-02-01	3	1299.65	3
12765	2010-03-01	6	1299.58	5
14480	2009-12-01	4	1299.52	4
16464	2011-07-01	3	1298.66	3
18286	2009-12-01	2	1296.43	2
12783	2011-09-01	4	1295.87	4
16929	2011-07-01	7	1295.39	5
13440	2010-09-01	7	1295.25	2
16212	2010-02-01	4	1293.71	4
15621	2011-11-01	4	1293.03	2
16777	2010-03-01	5	1292.18	5
15471	2010-06-01	3	1292.01	3
16744	2011-06-01	7	1291.91	5
17109	2010-07-01	8	1291.71	5
14619	2010-06-01	2	1291.24	2
14856	2011-10-01	3	1290.53	2
16372	2010-04-01	5	1290.31	3
15171	2011-01-01	1	1289.50	1
14679	2009-12-01	3	1289.44	3
15774	2010-02-01	6	1287.09	6
15136	2011-09-01	4	1286.70	3
16608	2010-02-01	2	1286.62	2
16949	2011-01-01	6	1286.27	6
13300	2010-05-01	3	1285.51	3
13617	2010-08-01	8	1278.75	6
17521	2010-10-01	5	1278.06	5
16951	2011-02-01	3	1277.75	2
14478	2009-12-01	4	1276.66	4
17034	2010-07-01	5	1276.42	5
13916	2010-02-01	4	1275.81	3
17142	2010-01-01	4	1275.25	4
14820	2010-01-01	9	1274.76	7
15809	2010-06-01	7	1274.44	7
14167	2010-01-01	8	1274.29	8
13138	2010-11-01	7	1274.01	7
14490	2010-10-01	2	1273.47	1
17478	2010-03-01	2	1272.80	2
17341	2010-06-01	5	1272.21	3
16222	2009-12-01	2	1272.05	2
13492	2011-05-01	3	1269.84	2
13443	2010-01-01	6	1269.37	4
15439	2010-02-01	4	1269.05	2
15584	2010-02-01	6	1268.20	6
13892	2010-05-01	6	1267.65	5
17037	2011-09-01	1	1267.32	1
17531	2010-03-01	3	1266.82	3
14487	2010-11-01	7	1266.27	5
13515	2010-03-01	6	1265.82	6
17635	2010-04-01	3	1265.58	3
14379	2010-08-01	4	1265.16	4
16842	2011-02-01	3	1264.19	3
14427	2010-03-01	4	1263.52	3
16688	2011-10-01	4	1260.86	3
17759	2010-05-01	5	1260.63	4
14984	2010-01-01	6	1260.51	5
18035	2010-11-01	5	1260.23	3
17343	2009-12-01	6	1259.94	6
12993	2010-02-01	8	1259.63	7
13689	2010-09-01	2	1259.50	2
15009	2011-11-01	3	1259.43	1
15651	2010-04-01	5	1259.06	4
14474	2010-05-01	2	1258.89	2
17481	2011-09-01	4	1255.59	3
17862	2010-05-01	4	1254.89	3
14419	2010-11-01	7	1254.64	6
15064	2009-12-01	4	1254.41	4
15441	2009-12-01	3	1254.21	3
16292	2010-04-01	5	1253.76	5
13919	2010-06-01	4	1252.68	4
13023	2010-06-01	3	1251.03	3
15579	2010-10-01	5	1250.63	4
15599	2010-09-01	3	1250.06	3
18135	2010-03-01	10	1249.62	8
14020	2010-06-01	4	1249.01	4
12666	2010-11-01	1	1248.42	1
14383	2011-06-01	3	1247.69	3
14240	2010-10-01	3	1247.49	3
14725	2010-06-01	4	1246.86	3
13860	2011-09-01	5	1245.90	4
12488	2011-09-01	3	1244.66	3
17076	2009-12-01	6	1242.75	6
17529	2010-01-01	2	1240.25	2
13863	2010-04-01	4	1239.55	4
12985	2011-11-01	2	1239.38	2
17796	2010-10-01	7	1236.39	5
14231	2010-09-01	4	1235.62	4
13201	2010-03-01	4	1233.06	3
16527	2010-10-01	2	1232.94	2
16159	2009-12-01	4	1232.79	4
15664	2010-02-01	4	1231.53	4
18080	2011-04-01	2	1231.50	2
16723	2009-12-01	4	1231.36	4
12805	2010-02-01	4	1230.95	4
14821	2010-02-01	7	1230.15	4
13019	2009-12-01	6	1229.95	5
14871	2009-12-01	9	1228.17	8
17342	2010-02-01	4	1227.54	3
15800	2010-03-01	7	1227.07	4
13402	2010-05-01	4	1226.85	4
15269	2010-11-01	3	1225.36	2
15303	2010-01-01	3	1224.18	3
14428	2011-01-01	5	1224.06	5
12533	2009-12-01	2	1223.89	2
13787	2010-01-01	6	1222.50	6
16946	2010-03-01	5	1222.04	4
15376	2011-05-01	3	1221.56	3
17132	2010-08-01	2	1220.91	2
14430	2010-04-01	3	1220.90	2
13243	2010-03-01	5	1220.38	3
15004	2011-07-01	1	1220.38	1
13299	2010-06-01	3	1218.70	3
13304	2010-02-01	4	1217.99	4
14698	2011-10-01	5	1217.27	3
15390	2010-10-01	2	1216.66	2
14512	2009-12-01	7	1215.97	7
15661	2010-05-01	8	1215.95	7
17410	2011-05-01	5	1214.72	4
18263	2011-04-01	3	1213.16	3
16872	2010-09-01	6	1213.13	5
12711	2010-02-01	2	1213.05	2
13918	2011-03-01	2	1212.84	2
16653	2011-09-01	2	1212.66	2
15377	2010-10-01	4	1211.75	2
14193	2010-11-01	3	1210.19	3
12364	2011-08-01	4	1208.10	4
17653	2011-08-01	4	1207.56	3
16830	2009-12-01	4	1207.50	4
18193	2010-09-01	3	1207.35	3
16762	2011-07-01	3	1207.24	3
12742	2010-03-01	1	1201.52	1
12426	2010-02-01	2	1201.21	2
12463	2011-04-01	4	1200.78	4
17360	2010-10-01	6	1200.51	4
15181	2009-12-01	5	1200.20	5
15600	2010-04-01	4	1199.31	4
13405	2009-12-01	5	1198.81	5
17397	2010-10-01	3	1198.28	2
12629	2010-10-01	2	1198.22	2
17713	2010-06-01	4	1198.09	4
12372	2011-02-01	3	1196.04	3
14446	2010-11-01	5	1195.48	5
16307	2010-05-01	3	1194.92	3
15145	2011-04-01	4	1194.73	3
13723	2010-04-01	6	1194.08	5
14382	2010-11-01	2	1193.63	2
14201	2010-04-01	10	1193.54	10
12611	2011-10-01	1	1193.32	1
13293	2010-02-01	6	1192.94	5
13976	2010-02-01	4	1192.36	4
14213	2010-10-01	1	1192.20	1
16501	2010-11-01	1	1191.23	1
13882	2011-10-01	5	1191.13	3
16471	2010-02-01	4	1189.98	4
17239	2010-07-01	4	1189.45	4
14275	2010-04-01	6	1189.38	4
18181	2009-12-01	5	1188.34	4
15737	2011-04-01	8	1188.12	5
17800	2011-01-01	9	1186.21	8
13388	2010-04-01	3	1185.65	2
18060	2010-05-01	2	1185.46	2
14206	2010-11-01	3	1185.01	2
15259	2010-01-01	4	1182.38	3
17021	2010-04-01	6	1182.22	4
12818	2011-03-01	1	1182.08	1
13526	2009-12-01	2	1182.00	1
15573	2009-12-01	5	1180.47	5
13395	2010-10-01	3	1180.23	3
18277	2010-08-01	5	1180.05	4
17058	2011-04-01	3	1179.89	3
16614	2010-05-01	3	1179.79	3
16693	2010-02-01	5	1179.48	5
13797	2010-03-01	3	1179.45	3
16345	2010-08-01	2	1178.79	2
18025	2010-03-01	6	1177.72	4
13233	2010-01-01	4	1176.46	4
15210	2010-05-01	3	1176.19	3
14370	2010-02-01	6	1175.78	5
15994	2010-03-01	3	1175.68	3
12885	2011-08-01	3	1175.22	2
15068	2010-03-01	4	1174.90	4
12526	2011-09-01	3	1172.66	3
14126	2010-09-01	4	1172.46	3
18071	2009-12-01	6	1169.68	4
16926	2010-07-01	5	1169.61	4
18057	2010-01-01	3	1168.14	3
17373	2010-02-01	7	1167.50	7
13497	2010-02-01	6	1166.83	5
17950	2010-01-01	7	1166.29	6
17664	2010-03-01	4	1166.23	4
14693	2010-07-01	7	1165.36	5
17828	2011-06-01	4	1165.09	3
14261	2011-09-01	2	1163.45	2
16800	2011-11-01	1	1162.65	1
15347	2010-09-01	4	1162.00	3
17525	2010-10-01	3	1161.90	3
17539	2009-12-01	3	1161.84	3
12972	2010-02-01	4	1161.20	4
13897	2010-01-01	3	1160.72	3
13459	2010-01-01	2	1160.41	2
15088	2011-10-01	2	1160.07	2
13601	2010-06-01	4	1159.99	4
17978	2009-12-01	4	1159.99	4
16838	2010-02-01	4	1159.61	4
15108	2011-04-01	3	1159.25	3
13499	2011-03-01	5	1159.11	4
17513	2010-08-01	3	1158.80	3
16184	2011-05-01	6	1158.79	5
17169	2010-05-01	3	1156.73	3
14788	2010-04-01	3	1156.32	3
17127	2009-12-01	5	1155.03	5
16637	2011-04-01	4	1154.47	4
13462	2009-12-01	5	1153.85	5
14818	2010-03-01	6	1153.56	6
14475	2010-10-01	4	1151.15	4
17984	2009-12-01	5	1148.69	4
15038	2010-10-01	9	1146.53	7
16766	2011-03-01	2	1145.60	1
17477	2010-03-01	2	1144.30	2
12769	2011-04-01	1	1143.60	1
17097	2010-10-01	9	1143.36	6
17770	2011-03-01	5	1143.27	2
14585	2010-10-01	5	1143.27	3
12439	2009-12-01	2	1142.88	2
17908	2009-12-01	5	1142.47	5
13856	2010-03-01	11	1142.03	8
16270	2010-12-01	1	1141.24	1
12673	2010-11-01	3	1140.02	3
12689	2011-08-01	2	1139.61	2
15586	2010-01-01	3	1139.10	3
17500	2011-11-01	3	1138.00	1
15879	2009-12-01	4	1137.80	4
12402	2010-02-01	6	1136.90	6
16521	2010-03-01	3	1136.36	2
17302	2011-02-01	5	1135.63	4
17866	2009-12-01	3	1134.95	3
13109	2010-06-01	3	1134.03	3
15022	2010-01-01	5	1133.44	3
16989	2011-07-01	6	1133.25	5
17201	2010-02-01	4	1132.60	4
18125	2011-01-01	4	1131.75	4
15500	2011-09-01	4	1131.56	3
13393	2009-12-01	4	1131.45	3
15695	2010-01-01	4	1131.04	3
17622	2010-04-01	2	1130.21	1
13447	2011-11-01	3	1129.14	1
13145	2010-04-01	7	1128.52	7
14450	2010-04-01	7	1128.44	5
14671	2010-05-01	2	1127.45	2
15969	2010-07-01	5	1127.05	5
12605	2010-09-01	3	1124.95	3
16306	2010-10-01	7	1124.72	5
14479	2009-12-01	4	1124.71	4
13778	2010-05-01	4	1124.49	4
14917	2010-04-01	2	1123.75	1
17492	2010-07-01	3	1122.42	3
13486	2011-07-01	3	1122.41	3
15882	2009-12-01	8	1122.38	6
17562	2011-06-01	7	1122.38	6
18218	2010-02-01	4	1121.84	4
13368	2010-10-01	4	1121.50	3
13589	2009-12-01	6	1120.74	6
16955	2010-01-01	6	1120.31	5
17007	2010-09-01	7	1120.10	5
16354	2010-04-01	5	1119.46	5
17423	2010-11-01	3	1118.95	3
16278	2010-07-01	3	1117.84	3
16769	2009-12-01	4	1117.05	3
14080	2009-12-01	5	1115.68	4
12591	2010-10-01	3	1114.95	3
13167	2010-11-01	5	1113.15	5
14672	2010-01-01	4	1113.14	4
17788	2011-08-01	2	1112.95	2
16139	2009-12-01	5	1111.15	4
16702	2009-12-01	4	1109.53	4
15069	2011-06-01	1	1109.53	1
15559	2010-05-01	1	1109.40	1
15828	2010-11-01	1	1108.82	1
13091	2009-12-01	2	1108.80	2
15933	2011-09-01	3	1107.46	2
14375	2010-06-01	3	1106.82	3
14891	2010-09-01	4	1106.73	4
14102	2011-10-01	5	1105.88	3
12434	2010-11-01	3	1103.43	3
16430	2010-01-01	6	1102.94	4
16895	2010-02-01	5	1102.90	5
13295	2010-05-01	4	1101.97	4
14948	2011-05-01	6	1101.97	5
15574	2010-09-01	6	1101.44	4
16014	2010-01-01	5	1100.28	5
14009	2010-09-01	3	1099.91	2
17137	2010-01-01	6	1099.81	5
13509	2010-07-01	7	1099.72	6
14971	2011-10-01	3	1097.98	2
13835	2010-03-01	7	1095.27	6
17703	2010-10-01	4	1094.84	4
15745	2011-04-01	4	1094.59	3
14460	2009-12-01	9	1093.50	8
12866	2010-07-01	3	1092.35	3
17726	2010-01-01	7	1092.06	6
14199	2010-06-01	4	1091.70	4
16211	2010-09-01	3	1090.59	3
13853	2011-10-01	1	1090.14	1
15254	2010-05-01	3	1088.35	3
16188	2010-10-01	5	1087.66	4
16223	2010-11-01	2	1087.05	1
15763	2011-09-01	2	1086.92	2
14139	2010-06-01	4	1086.80	4
13546	2010-10-01	5	1086.24	5
16298	2010-09-01	7	1085.70	6
14013	2010-03-01	5	1084.57	5
16533	2011-10-01	3	1082.81	2
14805	2010-03-01	7	1082.55	6
14083	2009-12-01	11	1082.19	8
14561	2011-06-01	3	1080.76	2
13744	2011-02-01	2	1080.52	2
12394	2011-05-01	2	1080.48	2
13726	2011-08-01	2	1079.66	2
14343	2010-01-01	4	1079.66	4
12354	2011-04-01	1	1079.40	1
13567	2010-06-01	4	1079.29	3
15546	2010-04-01	2	1079.10	1
14352	2011-03-01	4	1078.96	3
13656	2010-04-01	4	1078.85	4
16183	2010-10-01	4	1077.81	3
16642	2010-10-01	3	1077.45	3
17366	2010-09-01	2	1077.24	2
16071	2010-02-01	4	1076.80	4
16805	2009-12-01	4	1076.34	4
13607	2010-11-01	2	1075.81	2
15912	2009-12-01	9	1074.70	6
16231	2010-04-01	4	1074.47	3
13727	2009-12-01	8	1074.15	5
12639	2010-03-01	3	1072.37	3
15238	2011-06-01	3	1071.99	3
13467	2011-11-01	2	1071.91	1
16593	2009-12-01	8	1071.14	7
14484	2009-12-01	4	1070.98	4
16884	2010-05-01	4	1070.97	3
13521	2011-11-01	3	1070.47	2
17871	2010-01-01	5	1068.95	5
17854	2009-12-01	6	1068.50	5
16386	2010-11-01	3	1068.16	3
15436	2011-04-01	3	1067.75	3
15626	2010-10-01	3	1067.52	3
17522	2011-05-01	5	1066.15	4
12475	2010-10-01	2	1065.64	2
17277	2011-01-01	2	1065.35	2
15639	2010-04-01	3	1065.08	3
13959	2010-07-01	6	1064.77	6
14488	2011-10-01	1	1064.28	1
14966	2009-12-01	6	1064.26	3
15801	2011-08-01	3	1063.95	2
12936	2011-09-01	4	1063.90	2
17849	2010-03-01	8	1063.76	7
14411	2011-02-01	1	1063.00	1
15706	2011-08-01	4	1060.56	3
17727	2011-11-01	1	1060.25	1
17421	2009-12-01	3	1059.41	3
18130	2011-10-01	3	1059.39	2
17214	2010-12-01	6	1059.12	5
12717	2010-04-01	3	1058.91	3
14734	2010-06-01	4	1056.42	4
13065	2010-06-01	5	1055.05	5
13140	2010-08-01	5	1054.92	4
15645	2010-10-01	3	1054.75	2
15977	2011-10-01	2	1054.73	2
15886	2010-04-01	4	1052.87	3
15855	2010-08-01	6	1052.72	6
14947	2010-03-01	6	1049.79	6
13775	2010-04-01	1	1049.66	1
17934	2010-10-01	3	1049.15	2
16391	2010-05-01	4	1048.86	4
15839	2011-07-01	3	1048.49	3
16728	2011-03-01	4	1048.28	4
17578	2010-06-01	7	1047.33	4
17474	2010-04-01	1	1047.00	1
15407	2011-02-01	4	1046.74	4
15091	2010-02-01	3	1046.61	2
17555	2010-05-01	5	1045.74	4
14108	2009-12-01	4	1044.96	3
15464	2011-01-01	1	1044.65	1
12691	2010-10-01	6	1044.40	6
15535	2010-09-01	6	1044.37	5
15026	2010-09-01	5	1044.09	5
13359	2010-11-01	2	1043.31	2
16903	2010-10-01	3	1041.75	3
16991	2010-10-01	1	1041.21	1
16261	2010-09-01	6	1041.16	6
13613	2010-02-01	5	1039.85	3
12648	2010-01-01	4	1039.00	4
13873	2010-03-01	8	1038.92	7
17042	2011-04-01	5	1036.58	5
14902	2010-06-01	3	1035.62	3
17926	2010-05-01	5	1035.49	4
16260	2011-10-01	1	1035.45	1
17724	2011-07-01	3	1033.00	2
14248	2010-07-01	3	1032.95	3
13000	2009-12-01	4	1032.50	4
17405	2011-07-01	3	1031.41	3
13235	2011-05-01	1	1031.07	1
12630	2011-10-01	2	1030.88	2
16198	2010-09-01	2	1030.04	2
16418	2010-10-01	5	1028.74	4
15333	2011-05-01	1	1028.56	1
16682	2011-06-01	5	1028.00	5
16227	2010-06-01	3	1027.22	3
15887	2010-06-01	3	1027.15	3
15003	2010-01-01	6	1027.03	4
17749	2010-06-01	3	1026.18	3
16160	2011-09-01	2	1025.44	2
13602	2010-05-01	4	1025.17	4
17310	2010-06-01	2	1025.10	2
14204	2009-12-01	4	1024.83	4
17362	2010-01-01	7	1024.04	7
12616	2010-11-01	3	1023.10	3
12710	2011-05-01	3	1023.02	3
12546	2011-09-01	2	1021.50	2
16568	2010-03-01	2	1020.90	2
13376	2011-04-01	3	1019.76	3
18142	2011-05-01	2	1019.52	2
18074	2010-07-01	2	1019.44	2
13956	2011-03-01	5	1019.27	5
12828	2011-08-01	6	1018.71	4
16284	2010-11-01	3	1018.48	3
12905	2010-01-01	2	1018.42	2
12803	2010-11-01	1	1017.81	1
16787	2010-01-01	4	1017.53	4
15970	2010-04-01	2	1017.32	2
13333	2010-02-01	3	1015.74	3
14675	2010-11-01	2	1015.58	2
16623	2010-04-01	4	1015.24	4
13466	2010-03-01	5	1013.35	4
16441	2010-03-01	5	1013.18	5
15951	2010-11-01	3	1013.17	3
16451	2009-12-01	3	1013.15	3
17197	2011-11-01	1	1013.01	1
17980	2010-11-01	4	1012.72	4
14775	2010-12-01	3	1011.90	3
13039	2009-12-01	4	1010.73	4
16572	2011-03-01	3	1009.60	3
13258	2010-11-01	5	1009.43	3
16287	2010-01-01	5	1006.98	5
13429	2011-09-01	4	1006.80	3
15850	2009-12-01	6	1006.75	5
13238	2010-04-01	6	1006.63	5
15771	2010-01-01	3	1006.54	2
13427	2009-12-01	6	1006.53	6
13549	2010-11-01	8	1005.80	6
13867	2011-05-01	3	1005.09	3
14214	2011-03-01	5	1004.38	5
18160	2010-11-01	3	1003.88	3
16435	2010-07-01	3	1003.07	1
12446	2011-10-01	1	1002.31	1
13857	2010-05-01	6	1000.91	5
15508	2011-04-01	6	1000.27	3
18143	2011-07-01	2	1000.16	2
13005	2010-09-01	4	999.68	4
17205	2010-05-01	3	999.35	3
17329	2009-12-01	5	998.53	3
17631	2009-12-01	7	998.49	6
13965	2010-01-01	3	996.61	3
16699	2009-12-01	7	994.60	6
12640	2011-09-01	3	994.58	2
13292	2010-07-01	5	994.51	5
17237	2010-11-01	4	994.13	2
15104	2011-03-01	2	993.54	2
17299	2010-08-01	6	993.23	6
14223	2011-03-01	3	991.13	3
13559	2010-06-01	2	990.00	2
13245	2010-10-01	2	989.22	2
17883	2010-02-01	7	988.42	6
15176	2010-02-01	1	988.04	1
16130	2010-04-01	4	987.48	4
18237	2011-07-01	5	987.10	5
13439	2010-07-01	3	986.61	3
12862	2010-08-01	2	984.62	2
17144	2011-09-01	2	984.57	2
15109	2009-12-01	3	983.10	3
12534	2011-08-01	1	981.18	1
14510	2010-09-01	3	979.85	2
14230	2010-06-01	3	979.80	2
12722	2011-07-01	4	979.63	3
17369	2010-09-01	1	979.20	1
13350	2011-09-01	2	979.12	2
14157	2010-03-01	5	978.69	5
15132	2011-03-01	5	977.93	5
14454	2009-12-01	5	977.30	5
17221	2010-04-01	5	976.62	3
15247	2010-06-01	3	976.06	3
15406	2010-09-01	4	975.87	3
17456	2010-09-01	2	975.56	2
12915	2010-04-01	4	975.10	4
16376	2011-11-01	2	974.96	2
15449	2011-03-01	3	974.52	3
12994	2011-03-01	3	974.42	3
17958	2009-12-01	2	973.88	2
16009	2011-07-01	4	972.11	3
14350	2010-10-01	3	972.03	3
15025	2010-05-01	2	971.84	2
17100	2011-11-01	2	971.74	1
15208	2010-10-01	6	970.52	6
18006	2009-12-01	4	969.51	4
13223	2010-02-01	6	969.12	6
14953	2010-09-01	4	968.82	3
16254	2010-03-01	3	967.44	3
17123	2010-05-01	3	966.67	3
13204	2009-12-01	1	966.66	1
14138	2011-10-01	2	965.88	2
17987	2010-06-01	5	965.44	3
15084	2010-03-01	2	965.20	2
16763	2009-12-01	2	964.70	2
14931	2011-04-01	4	964.68	4
12716	2011-07-01	2	963.49	2
15028	2010-11-01	6	962.94	4
12580	2010-05-01	2	962.90	2
15268	2010-04-01	3	961.90	2
15156	2011-11-01	3	961.49	2
16518	2010-06-01	4	959.37	4
18192	2011-09-01	1	957.97	1
17080	2010-07-01	7	957.53	4
12464	2011-02-01	8	957.05	5
17172	2009-12-01	3	956.57	3
16141	2010-10-01	2	955.94	2
12990	2010-03-01	7	955.50	7
14629	2011-10-01	2	955.26	2
15430	2010-06-01	2	954.75	2
15835	2011-01-01	4	954.09	4
17189	2009-12-01	5	953.63	4
17420	2010-11-01	6	953.58	4
16535	2010-11-01	2	952.04	2
14615	2010-06-01	5	951.76	4
12679	2011-03-01	4	951.02	4
17955	2010-02-01	6	949.90	2
12767	2010-11-01	1	949.82	1
17081	2010-02-01	6	949.39	6
13046	2010-09-01	3	949.25	3
13636	2011-02-01	5	949.12	5
15177	2010-10-01	1	948.93	1
12822	2011-09-01	2	948.88	1
12355	2010-05-01	2	947.61	2
17516	2010-11-01	6	947.50	5
12403	2010-07-01	2	947.36	2
16136	2010-02-01	4	946.80	4
16947	2010-03-01	4	946.71	4
16861	2010-07-01	5	946.59	4
17356	2010-01-01	5	946.47	5
16146	2010-09-01	4	946.38	4
18217	2010-07-01	4	945.04	3
17544	2010-11-01	3	944.82	1
13261	2011-02-01	2	944.10	2
16203	2010-07-01	6	943.84	6
14994	2010-03-01	5	942.77	4
16199	2010-03-01	7	942.75	6
17604	2010-01-01	6	942.38	6
13641	2009-12-01	4	942.37	2
15385	2010-01-01	3	942.08	3
14958	2009-12-01	6	941.99	6
14326	2010-06-01	3	940.98	3
13416	2009-12-01	3	940.80	3
13936	2010-10-01	3	939.66	3
16109	2010-01-01	3	939.48	3
17527	2011-05-01	4	939.37	4
17298	2010-03-01	5	938.36	4
12462	2011-02-01	2	937.59	2
17020	2010-03-01	2	935.62	2
14140	2011-11-01	2	935.05	2
15792	2010-03-01	2	933.84	2
15787	2011-10-01	3	933.26	2
16661	2009-12-01	4	932.76	4
18154	2010-08-01	5	932.60	5
18133	2011-05-01	1	931.50	1
12396	2010-02-01	1	931.43	1
13465	2010-05-01	2	931.12	2
14924	2010-03-01	3	931.01	3
15723	2010-05-01	4	930.70	4
14338	2010-06-01	3	928.10	3
12373	2010-02-01	3	927.65	3
13288	2010-02-01	5	927.61	3
15243	2010-09-01	2	927.28	2
17805	2010-04-01	2	927.03	2
12728	2010-11-01	5	926.17	5
16975	2010-07-01	3	926.12	3
12745	2010-01-01	3	925.41	3
13805	2011-08-01	2	924.60	2
14128	2010-06-01	3	924.21	3
18001	2009-12-01	6	924.14	5
16643	2010-10-01	2	923.11	2
17322	2009-12-01	5	922.59	3
15654	2011-11-01	2	922.53	1
13122	2011-04-01	2	922.39	2
17472	2010-03-01	4	922.35	3
16362	2010-09-01	6	922.16	4
13934	2011-03-01	1	922.10	1
15576	2011-11-01	1	921.37	1
15957	2010-10-01	3	921.25	2
14272	2010-05-01	4	920.81	3
14605	2009-12-01	4	920.71	3
17363	2010-11-01	3	920.46	1
12998	2010-02-01	3	920.08	3
14568	2010-09-01	1	919.70	1
13075	2011-08-01	1	919.61	1
13872	2009-12-01	3	919.57	3
16204	2009-12-01	3	918.71	3
14342	2010-08-01	6	918.44	5
12368	2010-03-01	1	917.70	1
14061	2009-12-01	3	917.43	2
14015	2011-10-01	1	917.34	1
12486	2010-10-01	1	917.28	1
15707	2011-09-01	4	916.98	3
14423	2010-01-01	3	916.61	3
14839	2010-01-01	3	915.28	3
14141	2011-08-01	4	915.13	4
16216	2011-03-01	1	914.93	1
14549	2009-12-01	4	913.60	4
15364	2011-03-01	2	913.19	2
12572	2011-10-01	2	912.42	2
14359	2011-09-01	3	912.18	3
15244	2010-02-01	3	912.08	3
17812	2010-06-01	7	911.99	5
16034	2010-10-01	6	911.32	4
14289	2011-02-01	6	911.26	6
14133	2009-12-01	4	911.14	3
16138	2010-04-01	3	910.35	3
13038	2011-02-01	3	908.46	3
15097	2010-05-01	3	908.35	2
17464	2010-03-01	3	907.14	3
14714	2010-01-01	4	906.24	4
14969	2010-01-01	1	906.23	1
12642	2011-08-01	3	905.26	3
12785	2009-12-01	3	904.40	3
17746	2010-04-01	4	904.18	3
13573	2010-03-01	6	903.07	5
17176	2010-01-01	3	902.32	3
17382	2010-05-01	8	902.28	5
13548	2010-08-01	3	901.44	3
15511	2011-09-01	5	900.53	3
12945	2010-02-01	2	900.11	2
12940	2011-09-01	2	899.69	2
16834	2010-02-01	2	898.96	2
15710	2010-10-01	1	898.87	1
12703	2010-01-01	4	898.53	3
15992	2010-09-01	3	896.60	3
16916	2010-10-01	4	896.12	4
12503	2010-05-01	1	896.00	1
13996	2010-11-01	2	895.76	1
16122	2010-10-01	6	895.62	6
17226	2010-02-01	3	895.47	3
15211	2010-12-01	2	894.41	2
12811	2010-10-01	4	893.90	4
15066	2011-10-01	1	893.59	1
17155	2009-12-01	7	892.46	6
16784	2010-03-01	5	892.33	5
16442	2009-12-01	5	891.98	5
15393	2009-12-01	5	891.34	5
16361	2011-09-01	4	891.21	3
12652	2010-10-01	2	891.03	2
14065	2010-10-01	3	891.02	2
15824	2010-06-01	2	890.94	2
14813	2010-04-01	4	888.91	3
15525	2010-11-01	4	887.72	4
17537	2011-02-01	2	887.67	2
15900	2010-05-01	4	886.57	3
16228	2010-11-01	3	885.71	1
16898	2010-05-01	5	885.21	5
17704	2011-04-01	2	885.19	2
17062	2010-09-01	6	884.71	4
17708	2010-10-01	4	884.18	4
12525	2010-03-01	3	883.73	3
18141	2010-04-01	2	882.47	2
16387	2010-03-01	5	882.46	5
17480	2010-09-01	2	882.23	2
16900	2011-10-01	3	882.16	2
15907	2011-05-01	3	881.87	3
16385	2010-03-01	5	881.35	5
17143	2010-07-01	2	880.97	2
16677	2010-02-01	2	880.62	2
13937	2010-11-01	2	880.13	2
14551	2010-01-01	7	878.09	5
14612	2010-10-01	1	877.70	1
15653	2011-08-01	2	877.44	2
14645	2010-03-01	3	876.89	3
17864	2010-10-01	5	876.57	5
13768	2009-12-01	2	875.97	1
13166	2010-10-01	2	875.93	2
14681	2010-02-01	6	875.15	5
12421	2010-07-01	6	874.60	6
16513	2011-10-01	4	874.59	3
16657	2011-03-01	4	874.43	3
15469	2010-09-01	3	874.25	3
12874	2010-06-01	2	873.42	2
14437	2010-05-01	5	873.34	5
12675	2010-05-01	2	873.25	2
12801	2010-07-01	1	871.82	1
17361	2010-02-01	5	871.79	4
12413	2010-11-01	4	871.45	4
15224	2010-01-01	5	871.36	4
13200	2011-08-01	4	870.09	3
17566	2011-11-01	2	869.77	2
14753	2010-09-01	2	869.51	2
16948	2010-02-01	7	868.77	7
16357	2010-11-01	4	868.37	4
17167	2010-09-01	3	867.11	3
16567	2011-01-01	2	865.60	2
13922	2010-08-01	3	865.20	3
14600	2010-11-01	2	865.17	2
12815	2011-05-01	2	863.46	2
16668	2010-03-01	13	862.42	12
17358	2010-02-01	5	861.01	5
12794	2011-09-01	2	860.41	2
13339	2011-05-01	1	860.12	1
14372	2010-04-01	2	860.08	2
13891	2010-05-01	3	859.21	3
15870	2010-09-01	4	857.46	3
15287	2009-12-01	5	856.03	5
17161	2010-09-01	1	856.01	1
15542	2009-12-01	3	855.71	2
17064	2011-01-01	3	855.45	3
12878	2011-03-01	2	854.99	2
13945	2010-08-01	2	854.15	2
14873	2010-03-01	2	854.13	2
14686	2010-02-01	5	852.53	2
15266	2010-01-01	5	852.21	4
16070	2011-11-01	2	852.15	1
13991	2011-07-01	6	851.88	4
13479	2010-08-01	4	851.37	4
16020	2011-10-01	3	851.01	2
18108	2009-12-01	3	848.81	3
15264	2010-06-01	2	848.40	2
15784	2010-02-01	2	848.33	2
14202	2010-03-01	3	847.76	3
13487	2009-12-01	5	846.87	5
16877	2011-05-01	6	846.62	4
13970	2010-09-01	2	846.55	2
14803	2011-02-01	3	845.55	3
13221	2010-12-01	2	844.86	2
16500	2010-06-01	9	843.91	5
14922	2010-07-01	2	843.74	2
16344	2010-02-01	4	842.42	4
16846	2010-03-01	3	842.41	3
