customer_id	cohort_month	first_purchase_ts
13751	2011-02-01	2011-02-24 15:56:00
13865	2011-02-01	2011-02-23 12:04:00
13893	2011-02-01	2011-02-15 11:30:00
13894	2011-02-01	2011-02-02 12:54:00
13904	2011-02-01	2011-02-18 11:18:00
13932	2011-02-01	2011-02-18 12:02:00
13951	2011-02-01	2011-02-18 15:21:00
13973	2011-02-01	2011-02-25 15:21:00
14036	2011-02-01	2011-02-28 09:26:00
14046	2011-02-01	2011-02-28 14:48:00
14056	2011-02-01	2011-02-28 15:19:00
14162	2011-02-01	2011-02-20 12:32:00
14188	2011-02-01	2011-02-02 13:46:00
14289	2011-02-01	2011-02-23 12:33:00
14371	2011-02-01	2011-02-17 16:35:00
14386	2011-02-01	2011-02-16 09:45:00
14411	2011-02-01	2011-02-02 10:56:00
14438	2011-02-01	2011-02-06 14:56:00
14457	2011-02-01	2011-02-02 09:39:00
14520	2011-02-01	2011-02-22 09:15:00
14760	2011-02-01	2011-02-15 16:27:00
14778	2011-02-01	2011-02-04 11:43:00
14803	2011-02-01	2011-02-20 13:21:00
14842	2011-02-01	2011-02-04 15:32:00
14880	2011-02-01	2011-02-24 12:27:00
14959	2011-02-01	2011-02-16 13:00:00
15090	2011-02-01	2011-02-04 14:03:00
15121	2011-02-01	2011-02-24 12:41:00
15146	2011-02-01	2011-02-21 13:07:00
15226	2011-02-01	2011-02-02 11:41:00
15236	2011-02-01	2011-02-14 10:52:00
15397	2011-02-01	2011-02-23 09:25:00
15407	2011-02-01	2011-02-07 13:18:00
15589	2011-02-01	2011-02-02 10:46:00
15656	2011-02-01	2011-02-28 15:32:00
15753	2011-02-01	2011-02-08 12:41:00
15781	2011-02-01	2011-02-07 09:15:00
15843	2011-02-01	2011-02-09 10:19:00
15932	2011-02-01	2011-02-23 14:50:00
15940	2011-02-01	2011-02-01 16:18:00
15974	2011-02-01	2011-02-24 10:10:00
16030	2011-02-01	2011-02-03 11:28:00
16073	2011-02-01	2011-02-15 15:41:00
16084	2011-02-01	2011-02-13 16:05:00
16187	2011-02-01	2011-02-28 13:34:00
16333	2011-02-01	2011-02-03 10:50:00
16339	2011-02-01	2011-02-28 13:41:00
16349	2011-02-01	2011-02-22 12:40:00
16378	2011-02-01	2011-02-02 12:42:00
16394	2011-02-01	2011-02-23 10:58:00
16405	2011-02-01	2011-02-02 17:08:00
16425	2011-02-01	2011-02-10 14:30:00
16427	2011-02-01	2011-02-28 15:18:00
16431	2011-02-01	2011-02-15 14:02:00
16494	2011-02-01	2011-02-16 12:49:00
16509	2011-02-01	2011-02-16 09:25:00
16566	2011-02-01	2011-02-20 10:29:00
16573	2011-02-01	2011-02-22 15:14:00
16598	2011-02-01	2011-02-27 11:42:00
16667	2011-02-01	2011-02-28 12:57:00
16738	2011-02-01	2011-02-15 09:46:00
16745	2011-02-01	2011-02-01 11:31:00
16842	2011-02-01	2011-02-10 14:51:00
16951	2011-02-01	2011-02-08 14:58:00
17105	2011-02-01	2011-02-06 14:46:00
17117	2011-02-01	2011-02-24 13:54:00
17162	2011-02-01	2011-02-07 12:27:00
17175	2011-02-01	2011-02-16 14:56:00
17291	2011-02-01	2011-02-04 13:04:00
17302	2011-02-01	2011-02-07 10:14:00
17337	2011-02-01	2011-02-02 17:06:00
17446	2011-02-01	2011-02-02 14:40:00
17462	2011-02-01	2011-02-28 17:01:00
17507	2011-02-01	2011-02-03 18:08:00
17517	2011-02-01	2011-02-04 11:48:00
17537	2011-02-01	2011-02-09 13:37:00
17613	2011-02-01	2011-02-07 11:20:00
17711	2011-02-01	2011-02-23 11:32:00
17830	2011-02-01	2011-02-24 10:15:00
17859	2011-02-01	2011-02-08 10:32:00
17881	2011-02-01	2011-02-08 17:16:00
18068	2011-02-01	2011-02-23 14:50:00
18114	2011-02-01	2011-02-22 13:20:00
18138	2011-02-01	2011-02-17 14:51:00
18155	2011-02-01	2011-02-21 10:36:00
18159	2011-02-01	2011-02-11 14:26:00
18202	2011-02-01	2011-02-01 13:36:00
18250	2011-02-01	2011-02-02 13:16:00
12407	2011-03-01	2011-03-20 13:21:00
12428	2011-03-01	2011-03-01 09:33:00
12456	2011-03-01	2011-03-30 09:12:00
12520	2011-03-01	2011-03-11 11:35:00
12541	2011-03-01	2011-03-04 09:32:00
12545	2011-03-01	2011-03-25 12:04:00
12564	2011-03-01	2011-03-23 14:55:00
12584	2011-03-01	2011-03-04 15:15:00
12597	2011-03-01	2011-03-16 14:00:00
12604	2011-03-01	2011-03-23 12:06:00
12614	2011-03-01	2011-03-07 10:22:00
12669	2011-03-01	2011-03-28 10:15:00
12679	2011-03-01	2011-03-01 12:26:00
12818	2011-03-01	2011-03-23 12:06:00
12834	2011-03-01	2011-03-02 09:49:00
12878	2011-03-01	2011-03-18 14:02:00
12881	2011-03-01	2011-03-09 11:44:00
12888	2011-03-01	2011-03-29 14:31:00
12901	2011-03-01	2011-03-14 10:41:00
12902	2011-03-01	2011-03-20 12:06:00
12955	2011-03-01	2011-03-17 09:03:00
12994	2011-03-01	2011-03-16 08:31:00
13043	2011-03-01	2011-03-11 14:52:00
13060	2011-03-01	2011-03-31 11:37:00
13072	2011-03-01	2011-03-18 08:12:00
13121	2011-03-01	2011-03-15 16:47:00
13132	2011-03-01	2011-03-23 12:44:00
13185	2011-03-01	2011-03-17 11:56:00
13216	2011-03-01	2011-03-17 12:18:00
13265	2011-03-01	2011-03-11 09:54:00
13268	2011-03-01	2011-03-17 13:20:00
13341	2011-03-01	2011-03-24 09:50:00
13344	2011-03-01	2011-03-07 10:28:00
13358	2011-03-01	2011-03-16 11:52:00
13499	2011-03-01	2011-03-15 08:52:00
13533	2011-03-01	2011-03-17 12:47:00
13588	2011-03-01	2011-03-29 15:53:00
13592	2011-03-01	2011-03-20 14:01:00
13631	2011-03-01	2011-03-17 17:13:00
13708	2011-03-01	2011-03-13 13:46:00
13716	2011-03-01	2011-03-15 13:49:00
13720	2011-03-01	2011-03-30 09:17:00
13743	2011-03-01	2011-03-25 14:46:00
13899	2011-03-01	2011-03-10 09:30:00
13908	2011-03-01	2011-03-08 12:04:00
13918	2011-03-01	2011-03-31 18:05:00
13934	2011-03-01	2011-03-21 08:39:00
13956	2011-03-01	2011-03-13 12:51:00
14012	2011-03-01	2011-03-07 12:26:00
14041	2011-03-01	2011-03-18 13:25:00
14059	2011-03-01	2011-03-18 10:06:00
14066	2011-03-01	2011-03-18 12:21:00
14071	2011-03-01	2011-03-20 11:33:00
14155	2011-03-01	2011-03-18 14:13:00
14165	2011-03-01	2011-03-09 12:39:00
14214	2011-03-01	2011-03-07 12:26:00
14223	2011-03-01	2011-03-20 16:02:00
14232	2011-03-01	2011-03-20 12:44:00
14245	2011-03-01	2011-03-21 10:41:00
14267	2011-03-01	2011-03-24 11:38:00
14297	2011-03-01	2011-03-10 08:31:00
14336	2011-03-01	2011-03-08 16:48:00
14348	2011-03-01	2011-03-24 16:23:00
14352	2011-03-01	2011-03-11 14:58:00
14367	2011-03-01	2011-03-08 14:12:00
14377	2011-03-01	2011-03-22 13:38:00
14407	2011-03-01	2011-03-08 11:59:00
14473	2011-03-01	2011-03-02 13:56:00
14476	2011-03-01	2011-03-27 15:39:00
14504	2011-03-01	2011-03-06 14:38:00
14536	2011-03-01	2011-03-25 12:21:00
14586	2011-03-01	2011-03-08 10:04:00
14603	2011-03-01	2011-03-10 10:27:00
14620	2011-03-01	2011-03-01 08:30:00
14632	2011-03-01	2011-03-22 08:49:00
14633	2011-03-01	2011-03-18 17:07:00
14636	2011-03-01	2011-03-16 09:52:00
14711	2011-03-01	2011-03-22 13:32:00
14730	2011-03-01	2011-03-08 12:49:00
14903	2011-03-01	2011-03-06 11:50:00
14995	2011-03-01	2011-03-04 13:14:00
15019	2011-03-01	2011-03-18 12:35:00
15045	2011-03-01	2011-03-27 11:44:00
15047	2011-03-01	2011-03-15 10:49:00
15049	2011-03-01	2011-03-11 12:13:00
15053	2011-03-01	2011-03-03 12:06:00
15083	2011-03-01	2011-03-28 12:18:00
15087	2011-03-01	2011-03-03 10:34:00
15104	2011-03-01	2011-03-02 14:16:00
15106	2011-03-01	2011-03-15 12:52:00
15132	2011-03-01	2011-03-22 12:02:00
15178	2011-03-01	2011-03-24 15:12:00
15206	2011-03-01	2011-03-09 08:59:00
15220	2011-03-01	2011-03-04 10:24:00
15234	2011-03-01	2011-03-08 08:53:00
15308	2011-03-01	2011-03-10 13:08:00
15319	2011-03-01	2011-03-01 12:48:00
15364	2011-03-01	2011-03-30 13:39:00
15388	2011-03-01	2011-03-14 13:53:00
15408	2011-03-01	2011-03-20 15:02:00
15433	2011-03-01	2011-03-17 14:12:00
15449	2011-03-01	2011-03-23 10:43:00
15457	2011-03-01	2011-03-22 15:31:00
15528	2011-03-01	2011-03-30 16:14:00
15554	2011-03-01	2011-03-07 09:00:00
15624	2011-03-01	2011-03-28 13:32:00
15632	2011-03-01	2011-03-10 08:29:00
15643	2011-03-01	2011-03-02 14:34:00
15644	2011-03-01	2011-03-23 15:37:00
15648	2011-03-01	2011-03-17 18:59:00
15669	2011-03-01	2011-03-21 09:13:00
15671	2011-03-01	2011-03-14 09:37:00
15676	2011-03-01	2011-03-01 10:19:00
15703	2011-03-01	2011-03-20 10:51:00
15733	2011-03-01	2011-03-02 09:05:00
15806	2011-03-01	2011-03-08 09:24:00
15815	2011-03-01	2011-03-25 08:43:00
15832	2011-03-01	2011-03-30 15:29:00
16022	2011-03-01	2011-03-24 13:16:00
16023	2011-03-01	2011-03-18 13:32:00
16063	2011-03-01	2011-03-24 14:55:00
16152	2011-03-01	2011-03-16 09:47:00
16216	2011-03-01	2011-03-17 15:34:00
16217	2011-03-01	2011-03-02 15:28:00
16245	2011-03-01	2011-03-28 09:30:00
16297	2011-03-01	2011-03-16 08:29:00
16389	2011-03-01	2011-03-01 15:47:00
16398	2011-03-01	2011-03-31 09:38:00
16426	2011-03-01	2011-03-08 15:45:00
16449	2011-03-01	2011-03-04 12:15:00
16462	2011-03-01	2011-03-01 08:58:00
16475	2011-03-01	2011-03-11 09:39:00
16495	2011-03-01	2011-03-08 16:38:00
16517	2011-03-01	2011-03-07 13:50:00
16572	2011-03-01	2011-03-09 12:04:00
16621	2011-03-01	2011-03-07 11:32:00
16626	2011-03-01	2011-03-18 12:27:00
16657	2011-03-01	2011-03-30 12:02:00
16672	2011-03-01	2011-03-18 10:15:00
16678	2011-03-01	2011-03-02 09:24:00
16698	2011-03-01	2011-03-31 13:33:00
16721	2011-03-01	2011-03-22 16:08:00
16728	2011-03-01	2011-03-20 13:28:00
16766	2011-03-01	2011-03-11 13:34:00
16778	2011-03-01	2011-03-10 15:21:00
16801	2011-03-01	2011-03-11 13:56:00
16804	2011-03-01	2011-03-14 15:48:00
16808	2011-03-01	2011-03-10 19:05:00
16871	2011-03-01	2011-03-14 10:31:00
16957	2011-03-01	2011-03-03 09:25:00
16976	2011-03-01	2011-03-17 16:33:00
17060	2011-03-01	2011-03-18 13:27:00
17088	2011-03-01	2011-03-31 09:48:00
17102	2011-03-01	2011-03-23 10:08:00
17164	2011-03-01	2011-03-11 14:26:00
17250	2011-03-01	2011-03-23 16:45:00
17272	2011-03-01	2011-03-22 12:05:00
17398	2011-03-01	2011-03-29 13:04:00
17486	2011-03-01	2011-03-23 14:00:00
17535	2011-03-01	2011-03-04 15:20:00
17652	2011-03-01	2011-03-03 14:05:00
17654	2011-03-01	2011-03-07 13:17:00
17698	2011-03-01	2011-03-24 11:34:00
17719	2011-03-01	2011-03-29 11:29:00
17725	2011-03-01	2011-03-17 19:47:00
17733	2011-03-01	2011-03-23 09:54:00
17770	2011-03-01	2011-03-02 13:35:00
17775	2011-03-01	2011-03-30 10:50:00
17781	2011-03-01	2011-03-31 19:54:00
17795	2011-03-01	2011-03-20 12:02:00
17856	2011-03-01	2011-03-03 11:40:00
17874	2011-03-01	2011-03-29 11:25:00
17946	2011-03-01	2011-03-25 14:34:00
17979	2011-03-01	2011-03-25 11:34:00
18010	2011-03-01	2011-03-28 12:27:00
18086	2011-03-01	2011-03-10 13:34:00
18183	2011-03-01	2011-03-10 10:08:00
18211	2011-03-01	2011-03-06 12:09:00
18224	2011-03-01	2011-03-21 10:30:00
12354	2011-04-01	2011-04-21 13:11:00
12363	2011-04-01	2011-04-11 13:29:00
12447	2011-04-01	2011-04-10 13:25:00
12463	2011-04-01	2011-04-12 12:47:00
12506	2011-04-01	2011-04-21 08:54:00
12569	2011-04-01	2011-04-01 13:47:00
12596	2011-04-01	2011-04-11 13:22:00
12622	2011-04-01	2011-04-21 16:39:00
12769	2011-04-01	2011-04-15 10:25:00
12999	2011-04-01	2011-04-08 10:26:00
13120	2011-04-01	2011-04-15 10:19:00
13122	2011-04-01	2011-04-13 14:12:00
13229	2011-04-01	2011-04-28 12:07:00
13232	2011-04-01	2011-04-10 13:48:00
13376	2011-04-01	2011-04-19 13:03:00
13389	2011-04-01	2011-04-21 12:12:00
13505	2011-04-01	2011-04-21 12:07:00
13525	2011-04-01	2011-04-05 15:36:00
13570	2011-04-01	2011-04-10 13:36:00
13637	2011-04-01	2011-04-27 13:06:00
13731	2011-04-01	2011-04-07 10:10:00
13811	2011-04-01	2011-04-14 18:40:00
13841	2011-04-01	2011-04-01 12:10:00
13950	2011-04-01	2011-04-07 11:29:00
14023	2011-04-01	2011-04-03 15:50:00
14111	2011-04-01	2011-04-12 11:36:00
14246	2011-04-01	2011-04-08 08:25:00
14262	2011-04-01	2011-04-13 12:23:00
14273	2011-04-01	2011-04-11 13:24:00
14323	2011-04-01	2011-04-15 11:44:00
14719	2011-04-01	2011-04-04 14:17:00
14747	2011-04-01	2011-04-04 14:09:00
14759	2011-04-01	2011-04-21 10:55:00
14886	2011-04-01	2011-04-01 08:56:00
14931	2011-04-01	2011-04-13 09:32:00
14964	2011-04-01	2011-04-06 14:13:00
14973	2011-04-01	2011-04-28 12:22:00
15108	2011-04-01	2011-04-26 10:54:00
15119	2011-04-01	2011-04-08 09:08:00
15145	2011-04-01	2011-04-05 15:20:00
15147	2011-04-01	2011-04-13 15:57:00
15172	2011-04-01	2011-04-17 11:56:00
15214	2011-04-01	2011-04-11 09:46:00
15225	2011-04-01	2011-04-19 14:51:00
15230	2011-04-01	2011-04-13 11:04:00
15237	2011-04-01	2011-04-26 15:04:00
15414	2011-04-01	2011-04-11 13:45:00
15436	2011-04-01	2011-04-19 16:52:00
15442	2011-04-01	2011-04-05 12:24:00
15491	2011-04-01	2011-04-18 10:04:00
15508	2011-04-01	2011-04-18 15:31:00
15517	2011-04-01	2011-04-20 14:02:00
15594	2011-04-01	2011-04-19 10:08:00
15655	2011-04-01	2011-04-10 15:25:00
15737	2011-04-01	2011-04-11 10:01:00
15745	2011-04-01	2011-04-17 13:04:00
15756	2011-04-01	2011-04-04 14:00:00
15813	2011-04-01	2011-04-14 09:09:00
15891	2011-04-01	2011-04-27 12:35:00
15935	2011-04-01	2011-04-14 13:27:00
15952	2011-04-01	2011-04-28 12:55:00
16031	2011-04-01	2011-04-06 14:23:00
16097	2011-04-01	2011-04-13 13:47:00
16142	2011-04-01	2011-04-04 10:16:00
16144	2011-04-01	2011-04-07 10:09:00
16162	2011-04-01	2011-04-01 15:03:00
16249	2011-04-01	2011-04-14 13:50:00
16309	2011-04-01	2011-04-13 11:46:00
16370	2011-04-01	2011-04-28 16:40:00
16587	2011-04-01	2011-04-21 15:51:00
16609	2011-04-01	2011-04-01 10:11:00
16617	2011-04-01	2011-04-18 10:35:00
16633	2011-04-01	2011-04-19 14:36:00
16637	2011-04-01	2011-04-28 10:20:00
16696	2011-04-01	2011-04-05 15:20:00
16697	2011-04-01	2011-04-12 17:12:00
16729	2011-04-01	2011-04-12 14:22:00
16750	2011-04-01	2011-04-21 16:53:00
16806	2011-04-01	2011-04-14 19:59:00
16837	2011-04-01	2011-04-08 08:48:00
16942	2011-04-01	2011-04-26 11:59:00
16965	2011-04-01	2011-04-27 12:08:00
16966	2011-04-01	2011-04-13 14:17:00
17042	2011-04-01	2011-04-06 14:53:00
17054	2011-04-01	2011-04-08 13:14:00
17058	2011-04-01	2011-04-14 09:18:00
17061	2011-04-01	2011-04-21 13:29:00
17120	2011-04-01	2011-04-20 15:21:00
17140	2011-04-01	2011-04-06 13:33:00
17367	2011-04-01	2011-04-15 14:21:00
17574	2011-04-01	2011-04-11 09:47:00
17630	2011-04-01	2011-04-21 14:03:00
17670	2011-04-01	2011-04-26 09:12:00
17697	2011-04-01	2011-04-17 15:40:00
17701	2011-04-01	2011-04-01 12:25:00
17704	2011-04-01	2011-04-14 09:28:00
17893	2011-04-01	2011-04-28 13:50:00
17906	2011-04-01	2011-04-06 17:25:00
17956	2011-04-01	2011-04-04 13:47:00
17972	2011-04-01	2011-04-12 12:16:00
18040	2011-04-01	2011-04-08 08:27:00
18080	2011-04-01	2011-04-11 10:10:00
18129	2011-04-01	2011-04-10 14:16:00
18185	2011-04-01	2011-04-04 13:42:00
18213	2011-04-01	2011-04-17 10:21:00
18263	2011-04-01	2011-04-01 11:48:00
12394	2011-05-01	2011-05-06 14:01:00
12493	2011-05-01	2011-05-26 14:53:00
12590	2011-05-01	2011-05-12 14:46:00
12593	2011-05-01	2011-05-05 09:29:00
12620	2011-05-01	2011-05-19 12:10:00
12674	2011-05-01	2011-05-16 09:10:00
12684	2011-05-01	2011-05-10 12:55:00
12690	2011-05-01	2011-05-18 09:09:00
12700	2011-05-01	2011-05-08 16:10:00
12710	2011-05-01	2011-05-22 14:05:00
12757	2011-05-01	2011-05-12 19:01:00
12815	2011-05-01	2011-05-25 13:34:00
12886	2011-05-01	2011-05-04 11:21:00
13003	2011-05-01	2011-05-09 08:23:00
13227	2011-05-01	2011-05-22 11:47:00
13235	2011-05-01	2011-05-11 17:13:00
13339	2011-05-01	2011-05-23 08:31:00
13365	2011-05-01	2011-05-06 12:00:00
13391	2011-05-01	2011-05-20 10:50:00
13404	2011-05-01	2011-05-11 11:57:00
13456	2011-05-01	2011-05-16 15:34:00
13492	2011-05-01	2011-05-09 10:06:00
13524	2011-05-01	2011-05-04 12:26:00
13529	2011-05-01	2011-05-19 11:50:00
13572	2011-05-01	2011-05-18 11:59:00
13657	2011-05-01	2011-05-22 12:35:00
13737	2011-05-01	2011-05-23 16:32:00
13741	2011-05-01	2011-05-06 13:43:00
13867	2011-05-01	2011-05-05 17:28:00
13885	2011-05-01	2011-05-23 08:52:00
13887	2011-05-01	2011-05-19 17:22:00
13972	2011-05-01	2011-05-22 11:34:00
13990	2011-05-01	2011-05-10 15:19:00
14005	2011-05-01	2011-05-08 10:33:00
14149	2011-05-01	2011-05-03 09:44:00
14280	2011-05-01	2011-05-27 10:37:00
14287	2011-05-01	2011-05-25 11:41:00
14288	2011-05-01	2011-05-10 13:22:00
14340	2011-05-01	2011-05-05 09:44:00
14364	2011-05-01	2011-05-12 12:56:00
14393	2011-05-01	2011-05-05 18:16:00
14397	2011-05-01	2011-05-10 12:25:00
14591	2011-05-01	2011-05-10 14:09:00
14689	2011-05-01	2011-05-15 11:22:00
14691	2011-05-01	2011-05-11 09:55:00
14697	2011-05-01	2011-05-05 15:29:00
14705	2011-05-01	2011-05-25 12:39:00
14731	2011-05-01	2011-05-11 13:06:00
14816	2011-05-01	2011-05-26 13:16:00
14823	2011-05-01	2011-05-29 12:48:00
14883	2011-05-01	2011-05-12 09:49:00
14888	2011-05-01	2011-05-16 14:58:00
14921	2011-05-01	2011-05-22 12:51:00
14948	2011-05-01	2011-05-04 14:52:00
15063	2011-05-01	2011-05-10 13:25:00
15116	2011-05-01	2011-05-19 08:50:00
15163	2011-05-01	2011-05-31 15:22:00
15187	2011-05-01	2011-05-11 13:49:00
15258	2011-05-01	2011-05-06 14:16:00
15292	2011-05-01	2011-05-22 15:00:00
15333	2011-05-01	2011-05-15 13:27:00
15376	2011-05-01	2011-05-01 13:45:00
15440	2011-05-01	2011-05-15 11:30:00
15582	2011-05-01	2011-05-03 13:36:00
15668	2011-05-01	2011-05-06 10:39:00
15705	2011-05-01	2011-05-22 15:37:00
15804	2011-05-01	2011-05-25 10:12:00
15897	2011-05-01	2011-05-29 13:32:00
15907	2011-05-01	2011-05-13 13:01:00
15925	2011-05-01	2011-05-29 15:35:00
16038	2011-05-01	2011-05-22 11:29:00
16055	2011-05-01	2011-05-03 09:26:00
16076	2011-05-01	2011-05-15 12:31:00
16091	2011-05-01	2011-05-25 09:18:00
16116	2011-05-01	2011-05-12 12:01:00
16184	2011-05-01	2011-05-12 13:33:00
16230	2011-05-01	2011-05-03 15:12:00
16319	2011-05-01	2011-05-06 11:27:00
16446	2011-05-01	2011-05-18 09:52:00
16457	2011-05-01	2011-05-05 13:19:00
16463	2011-05-01	2011-05-19 14:45:00
16483	2011-05-01	2011-05-31 13:08:00
16610	2011-05-01	2011-05-04 13:13:00
16624	2011-05-01	2011-05-26 14:20:00
16644	2011-05-01	2011-05-11 12:53:00
16813	2011-05-01	2011-05-19 13:28:00
16818	2011-05-01	2011-05-18 11:42:00
16877	2011-05-01	2011-05-15 16:13:00
17166	2011-05-01	2011-05-20 08:18:00
17174	2011-05-01	2011-05-06 11:47:00
17263	2011-05-01	2011-05-15 14:32:00
17394	2011-05-01	2011-05-04 13:22:00
17410	2011-05-01	2011-05-08 15:21:00
17443	2011-05-01	2011-05-04 10:47:00
17455	2011-05-01	2011-05-20 12:31:00
17489	2011-05-01	2011-05-11 11:34:00
17501	2011-05-01	2011-05-03 09:46:00
17522	2011-05-01	2011-05-05 16:31:00
17527	2011-05-01	2011-05-05 13:43:00
17658	2011-05-01	2011-05-12 15:23:00
17932	2011-05-01	2011-05-12 13:58:00
17970	2011-05-01	2011-05-12 20:03:00
18073	2011-05-01	2011-05-26 19:38:00
18120	2011-05-01	2011-05-09 13:45:00
18133	2011-05-01	2011-05-11 14:14:00
18142	2011-05-01	2011-05-08 12:31:00
18146	2011-05-01	2011-05-03 16:35:00
18150	2011-05-01	2011-05-22 10:47:00
18204	2011-05-01	2011-05-31 15:26:00
18232	2011-05-01	2011-05-26 16:30:00
18235	2011-05-01	2011-05-06 13:35:00
12432	2011-06-01	2011-06-20 13:27:00
12444	2011-06-01	2011-06-21 14:00:00
12465	2011-06-01	2011-06-23 13:37:00
12473	2011-06-01	2011-06-01 10:15:00
12517	2011-06-01	2011-06-02 15:13:00
12535	2011-06-01	2011-06-06 12:47:00
12548	2011-06-01	2011-06-26 15:35:00
12624	2011-06-01	2011-06-15 12:34:00
12697	2011-06-01	2011-06-23 15:44:00
12704	2011-06-01	2011-06-23 10:20:00
12732	2011-06-01	2011-06-13 11:33:00
12816	2011-06-01	2011-06-16 13:24:00
12830	2011-06-01	2011-06-21 10:53:00
12904	2011-06-01	2011-06-20 13:18:00
12919	2011-06-01	2011-06-23 09:22:00
12930	2011-06-01	2011-06-21 13:25:00
13062	2011-06-01	2011-06-01 15:12:00
13248	2011-06-01	2011-06-03 13:05:00
13343	2011-06-01	2011-06-15 12:24:00
13420	2011-06-01	2011-06-22 11:35:00
13437	2011-06-01	2011-06-02 14:30:00
13517	2011-06-01	2011-06-13 08:44:00
13568	2011-06-01	2011-06-19 14:42:00
13575	2011-06-01	2011-06-16 14:24:00
13618	2011-06-01	2011-06-19 11:09:00
13682	2011-06-01	2011-06-05 14:06:00
13791	2011-06-01	2011-06-24 16:38:00
13826	2011-06-01	2011-06-16 13:48:00
13917	2011-06-01	2011-06-01 12:46:00
14132	2011-06-01	2011-06-09 12:04:00
14178	2011-06-01	2011-06-10 12:51:00
14222	2011-06-01	2011-06-15 16:42:00
14351	2011-06-01	2011-06-28 11:56:00
14383	2011-06-01	2011-06-29 10:18:00
14453	2011-06-01	2011-06-02 14:15:00
14500	2011-06-01	2011-06-03 10:08:00
14503	2011-06-01	2011-06-14 10:00:00
14542	2011-06-01	2011-06-07 08:19:00
14561	2011-06-01	2011-06-08 13:26:00
14622	2011-06-01	2011-06-08 12:42:00
14765	2011-06-01	2011-06-16 19:49:00
14795	2011-06-01	2011-06-26 13:04:00
14808	2011-06-01	2011-06-20 12:53:00
14960	2011-06-01	2011-06-21 13:38:00
15014	2011-06-01	2011-06-16 19:40:00
15036	2011-06-01	2011-06-13 12:19:00
15069	2011-06-01	2011-06-13 14:16:00
15098	2011-06-01	2011-06-10 15:22:00
15130	2011-06-01	2011-06-23 10:15:00
15238	2011-06-01	2011-06-08 16:00:00
15267	2011-06-01	2011-06-10 10:24:00
15334	2011-06-01	2011-06-19 13:51:00
15349	2011-06-01	2011-06-05 15:46:00
15386	2011-06-01	2011-06-06 13:47:00
15411	2011-06-01	2011-06-10 12:30:00
15412	2011-06-01	2011-06-21 15:24:00
15453	2011-06-01	2011-06-05 12:37:00
15507	2011-06-01	2011-06-21 11:19:00
15537	2011-06-01	2011-06-29 13:10:00
15578	2011-06-01	2011-06-30 13:03:00
15585	2011-06-01	2011-06-16 08:38:00
15609	2011-06-01	2011-06-08 13:00:00
15679	2011-06-01	2011-06-10 08:24:00
15700	2011-06-01	2011-06-19 15:36:00
15743	2011-06-01	2011-06-08 10:14:00
15825	2011-06-01	2011-06-20 13:27:00
15840	2011-06-01	2011-06-20 11:42:00
15909	2011-06-01	2011-06-19 10:38:00
16107	2011-06-01	2011-06-09 18:42:00
16113	2011-06-01	2011-06-09 16:16:00
16114	2011-06-01	2011-06-22 10:13:00
16247	2011-06-01	2011-06-22 14:23:00
16257	2011-06-01	2011-06-16 10:11:00
16324	2011-06-01	2011-06-15 14:26:00
16342	2011-06-01	2011-06-13 10:10:00
16484	2011-06-01	2011-06-02 10:39:00
16498	2011-06-01	2011-06-30 19:52:00
16581	2011-06-01	2011-06-10 10:05:00
16659	2011-06-01	2011-06-03 15:03:00
16671	2011-06-01	2011-06-28 11:20:00
16682	2011-06-01	2011-06-05 11:02:00
16744	2011-06-01	2011-06-19 15:13:00
16849	2011-06-01	2011-06-06 09:16:00
16852	2011-06-01	2011-06-16 15:49:00
16869	2011-06-01	2011-06-17 13:01:00
16963	2011-06-01	2011-06-05 13:48:00
16967	2011-06-01	2011-06-03 14:24:00
16969	2011-06-01	2011-06-01 12:10:00
17015	2011-06-01	2011-06-07 13:19:00
17124	2011-06-01	2011-06-07 14:02:00
17234	2011-06-01	2011-06-10 11:20:00
17252	2011-06-01	2011-06-06 16:41:00
17265	2011-06-01	2011-06-12 12:00:00
17370	2011-06-01	2011-06-23 11:50:00
17391	2011-06-01	2011-06-28 12:21:00
17444	2011-06-01	2011-06-20 09:04:00
17562	2011-06-01	2011-06-19 13:06:00
17750	2011-06-01	2011-06-28 15:44:00
17828	2011-06-01	2011-06-08 08:31:00
17837	2011-06-01	2011-06-29 16:44:00
17877	2011-06-01	2011-06-22 13:00:00
17879	2011-06-01	2011-06-19 12:36:00
17891	2011-06-01	2011-06-30 20:08:00
17900	2011-06-01	2011-06-02 14:28:00
17997	2011-06-01	2011-06-28 17:28:00
18072	2011-06-01	2011-06-07 10:44:00
18165	2011-06-01	2011-06-15 13:23:00
18248	2011-06-01	2011-06-06 13:18:00
12397	2011-07-01	2011-07-27 14:21:00
12405	2011-07-01	2011-07-14 08:52:00
12438	2011-07-01	2011-07-22 13:29:00
12453	2011-07-01	2011-07-28 14:08:00
12461	2011-07-01	2011-07-08 10:23:00
12521	2011-07-01	2011-07-20 10:51:00
12556	2011-07-01	2011-07-11 13:35:00
12560	2011-07-01	2011-07-19 15:55:00
12627	2011-07-01	2011-07-22 13:59:00
12716	2011-07-01	2011-07-29 13:28:00
12722	2011-07-01	2011-07-12 11:55:00
12743	2011-07-01	2011-07-28 16:06:00
12833	2011-07-01	2011-07-17 13:46:00
12922	2011-07-01	2011-07-01 15:35:00
12981	2011-07-01	2011-07-29 14:14:00
